EntryID,LemmaID,Code,YouTube Video,SignFrequency(M),SignFrequency(SD),SignFrequency(Z),SignFrequency(N),PercentUnknown,SignFrequency(M-Native),SignFrequency(SD-Native),SignFreq(Z-native),SignFrequency(N-Native),PercentUnknown(Native),PercentGlossAgreement,PercentGlossAgreement(Native),Iconicity(M),Iconicity(SD),Iconicity(Z),Iconicity(N),Iconicity_ID,SubtLexUSLog10WF,LexicalClass,SignOnset(ms),SignOffset(ms),SignLength(ms),ClipLength(ms),D.Iconicity(M) all,D.Iconicity(SD) all,D.Iconicity(N) all,D.Iconicity(Z) all,D.Iconicity(M) native,D.Iconicity(SD) native,D.Iconicity(N) native,D.Iconicity(Z) native,IconicityType,Initialized.2.0,FingerspelledLoanSign.2.0,Compound.2.0,NumberOfMorphemes.2.0,Handshape.2.0,MarkedHandshape.2.0,SelectedFingers.2.0,Flexion.2.0,FlexionChange.2.0,Spread.2.0,SpreadChange.2.0,ThumbPosition.2.0,ThumbContact.2.0,SignType.2.0,Movement.2.0,MajorLocation.2.0,MinorLocation.2.0,SecondMinorLocation.2.0,Contact.2.0,NonDominantHandshape.2.0,UlnarRotation.2.0,HandshapeM2.2.0,MarkedHandshapeM2.2.0,SelectedFingersM2.2.0,FlexionM2.2.0,FlexionChangeM2.2.0,SpreadM2.2.0,SpreadChangeM2.2.0,ThumbPositionM2.2.0,ThumbContactM2.2.0,SignTypeM2.2.0,MovementM2.2.0,MajorLocationM2.2.0,MinorLocationM2.2.0,SecondMinorLocationM2.2.0,ContactM2.2.0,NonDominantHandshapeM2.2.0,UlnarRotationM2.2.0,HandshapeM3.2.0,MarkedHandshapeM3.2.0,SelectedFingersM3.2.0,FlexionM3.2.0,FlexionChangeM3.2.0,SpreadM3.2.0,SpreadChangeM3.2.0,ThumbPositionM3.2.0,ThumbContactM3.2.0,SignTypeM3.2.0,MovementM3.2.0,MajorLocationM3.2.0,MinorLocationM3.2.0,SecondMinorLocationM3.2.0,ContactM3.2.0,NonDominantHandshapeM3.2.0,UlnarRotationM3.2.0,HandshapeM4.2.0,MarkedHandshapeM4.2.0,SelectedFingersM4.2.0,FlexionM4.2.0,FlexionChangeM4.2.0,SpreadM4.2.0,SpreadChangeM4.2.0,ThumbPositionM4.2.0,ThumbContactM4.2.0,SignTypeM4.2.0,MovementM4.2.0,MajorLocationM4.2.0,MinorLocationM4.2.0,SecondMinorLocationM4.2.0,ContactM4.2.0,NonDominantHandshapeM4.2.0,UlnarRotationM4.2.0,HandshapeM5.2.0,MarkedHandshapeM5.2.0,SelectedFingersM5.2.0,FlexionM5.2.0,FlexionChangeM5.2.0,SpreadM5.2.0,SpreadChangeM5.2.0,ThumbPositionM5.2.0,ThumbContactM5.2.0,SignTypeM5.2.0,MovementM5.2.0,MajorLocationM5.2.0,MinorLocationM5.2.0,SecondMinorLocationM5.2.0,ContactM5.2.0,NonDominantHandshapeM5.2.0,UlnarRotationM5.2.0,HandshapeM6.2.0,MarkedHandshapeM6.2.0,SelectedFingersM6.2.0,FlexionM6.2.0,FlexionChangeM6.2.0,SpreadM6.2.0,SpreadChangeM6.2.0,ThumbPositionM6.2.0,ThumbContactM6.2.0,SignTypeM6.2.0,MovementM6.2.0,MajorLocationM6.2.0,MinorLocationM6.2.0,SecondMinorLocationM6.2.0,ContactM6.2.0,NonDominantHandshapeM6.2.0,UlnarRotationM6.2.0,bglm_aoa,empirical_aoa,SignType.2.0Frequency,MajorLocation.2.0Frequency,MinorLocation.2.0Frequency,SecondMinorLocation.2.0Frequency,Movement.2.0Frequency,SelectedFingers.2.0Frequency,Flexion.2.0Frequency,FlexionChange.2.0Frequency,RepeatedMovement.2.0Frequency,Contact.2.0Frequency,Spread.2.0Frequency,SpreadChange.2.0Frequency,ThumbContact.2.0Frequency,ThumbPosition.2.0Frequency,UlnarRotation.2.0Frequency,Transparency M,Transparency SD,Transparency Z,H index,SignBankID,Parameter.Neighborhood.Density.2.0,Neighborhood Density 2.0,Parameter.Neighborhood.Density.2.0.1,Neighborhood Density 2.0.1,DominantTranslation,SignBankID.1,Neighborhood Density
sleep,sleep,B_03_037,,6.6,0.645,1.183,25,0,6.786,0.579,1.238,14,0,,,4.833,1.948,1.03,30,,4.065,Verb,634,1001,367,1969,4.61,1.8,31,0.89,4.68,1.86,22,0.97,Both,0,0,0,1,5,0,imrp,FullyOpen,1,1,1,Open,1,OneHanded,Straight,Head,HeadAway,HeadAway,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,15,1068,725,179,342,1245,1222,1051,532,1509,1030,554,194,812,1790,2276,5,1,1,-0.19,SLEEP,10,1,10,1,,SLEEP,2
slice_1,slice,J_01_035,,3.346,1.999,-0.519,30,0,3.692,2.136,-0.503,15,0.13,,,5.542,1.285,1.113,24,to slice,2.639,Verb,501,1668,1168,2169,,,,,,,,,Perceptual,0,0,0,1,closed_b,0,imrp,FullyOpen,0,0,0,Closed,0,AsymmetricalDifferentHandshape,Straight,Hand,FingerTip,HandAway,1,O,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,682,64,298,1245,1222,1051,2010,1215,1694,839,1391,1756,934,2276,,,,,SLICE,8,0,8,0,,SLICE,0
slice_2,slice_2,K_01_028,,5.08,1.352,0.367,27,0,4.556,1.424,0.144,11,0.18,,,5.24,1.964,0.749,25,SLICE,2.639,Verb,534,1301,767,1902,,,,,,,,,,0,0,0,1,open_b,1,imrp,FullyOpen,0,0,0,Open,0,AsymmetricalSameHandshape,Straight,Hand,Palm,Palm,1,open_b,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,682,210,48,1245,1222,1051,2010,1509,1694,839,1391,1756,1790,2276,,,,,,28,17,28,17,,,7
slice_3,slice_3,K_02_057,,5.792,1.933,0.722,25,0,5.091,2.256,0.774,11,0,,,5.667,1.341,0.933,24,SLICE,2.639,Verb,501,1401,901,1969,,,,,,,,,,0,0,0,1,open_b,1,imrp,FullyOpen,0,0,0,Open,0,AsymmetricalSameHandshape,Curved,Hand,HandAway,Palm,1,open_b,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,682,96,48,634,1222,1051,2010,1509,1694,839,1391,1756,1790,2276,,,,,,19,9,19,9,,,1
slice_4,slice_4,K_03_067,,4.042,1.367,-0.096,25,0,3.818,1.537,0.087,11,0,,,4.923,1.623,0.399,26,TO SLICE,2.639,Verb,534,1468,934,2202,,,,,,,,,,0,0,0,1,h,1,im,FullyOpen,0,0,0,Closed,0,AsymmetricalDifferentHandshape,Straight,Hand,HandAway,HandAway,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,682,96,298,1245,381,1051,2010,1215,1030,839,1391,1756,934,2276,,,,,,17,0,17,0,,,1
slide,slide,F_01_100,,3.192,1.939,-0.58,27,0,3.231,1.964,-0.585,14,0.07,,,6.065,1.482,1.098,31,,2.959,Verb,501,1435,934,1935,,,,,,,,,Perceptual,0,0,0,1,open_b,1,imrp,FullyOpen,0,0,0,Open,0,OneHanded,Z-shaped,Neutral,Neutral,Neutral,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,28,1068,989,990,818,93,1222,1051,2010,1509,1030,839,1391,1756,1790,2276,,,,,"~SLIDE_altvar	",4,11,4,11,,"~SLIDE_altvar	",13
slide_2,slide_2,K_01_058,,2.84,1.405,-0.756,27,0,2.4,0.966,-0.739,11,0.09,,,5.24,1.589,0.752,25,SLIDE,2.959,Verb,634,1401,767,2069,,,,,,,,,,0,0,0,1,flat_h,1,im,Flat,0,0,0,Closed,0,DominanceViolation,Curved,Neutral,Neutral,Neutral,0,DominanceConditionViolation,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,989,990,818,634,381,415,2010,1509,1030,839,1391,1756,934,2276,,,,,,0,0,0,0,,,0
slingshot,slingshot,F_02_069,,1.714,1.069,-1.582,27,0,1.857,1.215,-1.526,14,0.5,,,4.226,1.82,0.119,31,,1.857,Noun,534,1134,601,1768,,,,,,,,,,0,0,0,1,horns,1,mr,Curved,1,0,0,Open,1,DominanceViolation,Straight,Hand,HandAway,HandAway,1,DominanceConditionViolation,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,682,96,298,1245,6,579,532,1509,1694,839,1391,812,1790,2276,,,,,,1,0,1,0,,,0
slip_1,slip,J_02_030,,3.276,1.811,-0.551,30,0,3.286,2.128,-0.607,15,0.07,,,4.56,1.53,0.662,25,slip (fall),3.121,Verb,534,1502,968,2102,,,,,,,,,Perceptual,0,0,0,1,open_b,1,imrp,FullyOpen,0,0,0,Open,0,AsymmetricalSameHandshape,Curved,Hand,Palm,HandAway,1,open_b,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,682,210,298,634,1222,1051,2010,1509,1694,839,1391,1756,1790,2276,,,,,SLIP,19,21,19,21,,SLIP,15
slip_2,slip_2,K_02_033,,5.16,1.795,0.511,25,0,4,1.612,0.135,11,0,,,5.208,1.587,0.702,24,SLIP ON GROUND,3.121,Verb,501,2035,1535,2536,,,,,,,,,,0,0,0,1,p,1,im,Stacked,0,,0,Open,1,AsymmetricalDifferentHandshape,BackAndForth,Hand,Palm,HandAway,1,B,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,682,210,298,72,381,65,2010,1509,1694,0,1391,812,1790,448,,,,,,2,2,2,2,,,1
slipper,slipper,E_01_062,,3.057,1.608,-0.647,35,0,3,1.732,-0.651,15,0,,,3.68,1.819,-0.066,25,,2.057,Noun,434,1368,934,1902,,,,,,,,,Arbitrary,0,0,0,1,c,0,imrp,Curved,0,0,0,Open,0,AsymmetricalDifferentHandshape,Straight,Hand,Other,Other,1,B,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,682,67,20,1245,1222,579,2010,1215,1694,839,1391,1756,1790,2276,,,,,,9,5,9,5,,,0
slow,slow,B_02_041,,4.64,1.497,0.016,25,0,4.5,1.401,-0.079,14,0,,,2.033,2.045,-0.339,30,,3.589,Adjective,434,968,534,1635,1.97,1.33,31,-0.49,1.82,1.05,22,-0.55,Arbitrary,0,0,0,1,5,0,imrp,FullyOpen,0,1,0,Open,0,AsymmetricalSameHandshape,Straight,Hand,FingerBack,PalmBack,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,28,162,682,53,21,1245,1222,1051,2010,1509,1694,554,1391,1756,1790,2276,4,1,0,-0.17,SLOW,13,0,13,0,,SLOW,0
small,small,D_01_030,,5,1.233,0.471,26,0,5.2,1.146,0.557,15,0,,,4.083,2.025,0.542,36,,3.804,Adjective,534,1468,934,1935,5.08,1.29,26,1.01,5.11,1.18,18,1.07,Perceptual,0,0,0,1,c,0,imrp,Curved,0,0,0,Open,0,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,c,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,28,939,989,990,818,1245,1222,579,2010,1215,1030,839,1391,1756,1790,2276,,,,,SMALL,15,8,15,8,,SMALL,12
smart,smart,D_02_075,,5.222,1.281,0.612,27,0,5.176,1.38,0.535,17,0,1,1,3.903,1.821,0.341,31,,3.691,Adjective,701,1068,367,1702,2.19,1.2,26,-0.45,2.17,1.2,18,-0.42,Arbitrary,0,0,0,1,open_8,1,m,Flat,0,,,Open,0,OneHanded,Curved,Head,Forehead,HeadAway,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068,725,107,342,634,123,415,2010,1509,1694,0,0,1756,1790,448,,,,,SMART,1,0,1,0,smart,SMART,0
smell,smell,E_02_049,,5.406,1.292,0.624,32,0,5.333,1.113,0.566,15,0,,,5.258,2.19,0.241,31,,3.627,Noun,434,1435,1001,2002,,,,,,,,,,0,0,0,1,open_b,1,imrp,FullyOpen,0,0,0,Open,0,OneHanded,Curved,Head,HeadAway,HeadAway,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068,725,179,342,634,1222,1051,2010,1215,1030,839,1391,1756,1790,2276,,,,,SMELL,14,9,14,9,,SMELL,11
smell_money,smell_money,F_03_026,,2.731,1.779,-0.791,27,0,2.769,1.739,-0.744,14,0.07,1,1,5.375,1.809,0.264,32,MONEY GRUBBING (GREEDY),,Verb,467,1368,901,1902,,,,,,,,,,0,0,1,2,open_b,1,imrp,FullyOpen,0,0,0,Open,0,OneHanded,Curved,Head,HeadAway,HeadAway,0,,0,flat_o,0,imrp,Flat,1,0,0,Open,1,OneHanded,None,Neutral,Neutral,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068,725,179,342,634,1222,1051,2010,1509,1030,839,1391,1756,1790,2276,,,,,,14,11,14,11,smell_money,,11
smile,smile,D_01_031,,4.074,1.708,-0.045,27,0,4.438,1.788,0.156,16,0,,,6.636,2.025,1.849,33,,3.471,Noun,567,1168,601,2035,6.77,0.59,26,1.9,6.67,0.69,18,1.9,Pantomimic,0,0,0,1,flat_1,0,i,Flat,0,,,Closed,0,SymmetricalOrAlternating,Curved,Head,Mouth,HeadAway,1,flat_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,19,939,725,126,342,634,712,415,2010,1509,1694,0,0,1756,934,448,,,,,SMILEix,1,1,1,1,,SMILEix,1
smile_2,smile_2,K_03_023,,5.56,1.609,0.847,25,0,4.727,1.737,0.538,11,0,,,6.654,0.689,1.212,26,SMILE,3.471,Verb,501,1401,901,2069,,,,,,,,,,0,0,0,1,flat_o,0,imrp,Flat,1,0,0,Open,1,SymmetricalOrAlternating,Curved,Head,HeadAway,HeadAway,0,flat_o,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,725,179,342,634,1222,415,532,1509,1030,839,1391,812,1790,2276,,,,,,3,1,3,1,,,1
smoke,smoke,H_01_046,,3.111,1.396,-0.696,28,0,3.154,1.345,-0.661,14,0.07,,,3.9,1.889,0.139,20,smoke (fire),3.523,Noun,367,1435,1068,2002,,,,,,,,,Arbitrary,0,0,0,1,flatspread_5,1,imrp,Flat,0,1,0,Open,0,AsymmetricalDifferentHandshape,Circular,Hand,HandAway,HandAway,0,C,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,682,96,298,208,1222,415,2010,1215,1030,554,1391,1756,1790,448,,,,,SMOKE,0,0,0,0,,SMOKE,0
smoking,smoking,C_03_087,,3.433,1.813,-0.566,30,0,3.778,1.801,-0.426,18,0,1,1,6.806,2.075,1.885,36,,3.125,Verb,434,1034,601,1602,6.67,0.66,30,2.1,6.67,0.73,21,2.05,,0,0,0,1,v,1,im,FullyOpen,0,1,0,Closed,0,OneHanded,BackAndForth,Head,Mouth,HeadAway,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068,725,126,342,72,381,1051,2010,1509,1694,554,1391,1756,934,448,5,2,1,-0.21,SMOKING,0,1,0,1,smoking,SMOKING,0
smooth,smooth,H_02_101,,4.75,1.041,0.374,28,0,4.643,1.277,0.297,14,0,,,2.25,1.189,-0.479,24,,2.97,Adjective,434,1301,868,1768,,,,,,,,,Arbitrary,0,0,0,1,stacked_5,1,imrp,Stacked,1,,0,Open,1,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,stacked_5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,989,990,818,1245,1222,65,532,1509,1030,0,1391,812,1790,2276,,,,,SMOOTH,0,0,0,0,,SMOOTH,0
snail,snail,G_01_067,,1.765,1.3,-1.46,27,0,1.286,0.488,-1.817,12,0.42,1,1,4.429,2.201,0.403,28,,1.959,Noun,434,1335,901,1902,,,,,,,,,,0,0,0,1,s,0,im,FullyClosed,1,,1,Closed,1,AsymmetricalDifferentHandshape,Curved,Hand,Palm,HandAway,1,C,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,682,210,298,634,381,173,532,1509,1694,0,194,812,934,2276,,,,,,10,0,10,0,snail,,0
snake,snake,A_01_043,,3.4,1.632,-0.3,30,0,3.294,1.724,-0.311,17,0.06,,,4.526,2.048,0.658,38,,3.057,Noun,367,1068,701,1201,3.13,1.63,31,-0.11,2.9,1.7,19,-0.19,Perceptual,0,0,0,1,bent_v,1,im,Bent,0,1,0,Closed,0,OneHanded,Z-shaped,Head,Mouth,HeadAway,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,23,1068,725,126,342,93,381,253,2010,1509,1030,554,1391,1756,934,2276,,,,,SNAKE,0,1,0,1,,SNAKE,0
snap,snap,F_02_017,,4.692,1.85,0.211,27,0,5.154,1.463,0.423,14,0.07,,,6.645,1.142,0.677,31,SNAP (FINGERS),2.948,Verb,400,1201,801,1768,,,,,,,,,,0,0,0,1,1,0,m,Curved,1,,,Open,1,OneHanded,Curved,Neutral,Neutral,Neutral,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068,989,990,818,634,123,579,532,1509,1030,0,0,812,1790,448,,,,,"i(snap)	",19,0,19,0,,"i(snap)	",0
snap_stick,snap_stick,K_01_080,,4.37,1.925,0.191,27,0,4,2,0.262,11,0,,,4.24,1.921,0.284,25,SNAP A STICK,,Verb,667,1468,801,2169,,,,,,,,,,0,0,0,1,1,0,i,FullyOpen,0,,,Closed,0,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,989,990,818,634,712,1051,2010,1509,1694,0,0,1756,934,2276,,,,,,19,14,19,14,,,15
sneak_adventure,sneak_adventure,F_01_057,,4.704,1.857,0.284,27,0,4.857,1.791,0.356,14,0,,,3.581,1.911,-0.084,31,SNEAK/ADVENTURE,,Verb,434,1368,934,1869,,,,,,,,,Arbitrary,0,0,0,1,1,0,i,FullyOpen,0,,,Closed,0,AsymmetricalDifferentHandshape,Z-shaped,Hand,HandAway,HandAway,0,B,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,682,96,298,93,712,1051,2010,1509,1030,0,0,1756,934,2276,,,,,EXPLORE,3,2,3,2,,EXPLORE,2
sneeze,sneeze,C_03_066,,2.533,1.456,-1.063,30,0,2.389,1.335,-1.212,18,0,,,6.806,2.075,1.899,36,,2.179,Verb,667,1401,734,2636,4.77,1.89,30,1,4.81,1.86,21,0.99,,0,0,0,1,s,0,im,FullyClosed,1,,1,Closed,1,OneHanded,Straight,Head,UpperLip,HeadAway,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068,725,7,342,1245,381,173,532,1509,1694,0,194,812,934,2276,,,,,"SNEEZEsv	",15,0,15,0,,"SNEEZEsv	",1
sneeze_2,sneeze_2,K_02_023,,5.56,1.873,0.725,25,0,4.818,2.136,0.617,11,0,,,6.875,0.612,1.559,24,SNEEZE,2.179,Verb,601,1068,467,1735,,,,,,,,,,0,0,0,1,flat_1,0,i,Flat,0,,,Closed,0,OneHanded,None,Head,UpperLip,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068,725,7,0,416,712,415,2010,1509,1694,0,0,1756,934,2276,,,,,,2,1,2,1,,,1
snob,snob,B_03_042,,3.92,1.498,-0.421,25,0,3.714,1.326,-0.572,14,0,,,3.967,1.948,0.578,30,,2.049,Noun,834,1134,300,1835,3.23,1.63,31,0.17,3.32,1.64,22,0.26,Arbitrary,0,0,0,1,horns,1,mr,Curved,0,0,0,Open,1,OneHanded,Curved,Head,CheekNose,HeadAway,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068,725,96,342,634,6,579,2010,1509,1694,839,1391,812,1790,2276,,,,,SNOB,1,1,1,1,,SNOB,1
snorkel,snorkel,E_01_102,,3.03,1.776,-0.689,35,0,2.467,1.187,-0.984,15,0,1,1,4.76,2.296,0.428,25,,1.505,Noun,501,1168,667,1602,,,,,,,,,,0,0,0,1,l,0,i,FullyOpen,0,,,Open,0,OneHanded,Straight,Head,Mouth,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068,725,126,0,1245,712,1051,2010,1215,1694,0,0,1756,1790,2276,,,,,,6,7,6,7,snorkel,,5
snow,snow,A_01_057,,3.097,1.814,-0.482,31,0,2.889,1.844,-0.567,18,0,,,4.053,2.048,0.425,38,,3.204,Noun,300,1902,1602,2102,4.26,1.55,31,0.46,4.32,1.57,19,0.52,Perceptual,0,0,1,2,flatspread_5,1,imrp,Flat,1,1,1,Open,1,OneHanded,Straight,Body,TorsoTop,BodyAway,1,,0,5,0,imrp,FullyOpen,0,1,0,Open,0,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,15,1068,256,87,86,1245,1222,415,532,1509,1694,554,194,812,1790,2276,,,,,SNOW5O,4,1,4,1,,SNOW5O,2
snow_2,snow_2,K_03_081,,5.36,1.729,0.67,25,0,5,2,0.653,11,0,,,2.846,1.567,-0.556,26,SNOW,3.204,Verb,601,1468,868,2202,,,,,,,,,,0,0,0,1,5,0,imrp,FullyOpen,1,1,0,Open,0,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,989,990,818,1245,1222,1051,532,1215,1030,554,1391,1756,1790,2276,,,,,,21,12,21,12,,,12
snowboard,snowboard,K_01_025,,3.96,1.744,-0.174,27,0,3.909,1.514,0.242,11,0,1,1,1.56,0.917,-1.037,25,SNOWBOARD,1.613,Verb,601,1468,868,2102,,,,,,,,,,0,0,0,1,flat_b,1,imrp,Flat,0,0,0,Open,0,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,flat_b,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,989,990,818,1245,1222,415,2010,1215,1030,839,1391,1756,1790,2276,,,,,,19,11,19,11,snowboard,,12
snowman,snowman,G_03_073,,2.692,1.85,-0.831,27,0,2.545,1.916,-0.887,12,0.08,1,1,1.7,1.838,-0.923,20,,1.991,Noun,400,2035,1635,2536,,,,,,,,,Arbitrary,0,0,1,4,o,0,imrp,Curved,0,0,0,Open,1,SymmetricalOrAlternating,None,Body,Clavicle,,1,o,0,5,0,imrp,FullyOpen,0,1,0,Open,0,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,5,0,5,0,imrp,FullyOpen,0,1,0,Open,0,OneHanded,None,Head,Forehead,,1,,0,5,0,imrp,FullyOpen,0,1,0,Open,0,OneHanded,None,Body,TorsoTop,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,256,46,0,416,1222,579,2010,1509,1694,839,1391,812,1790,2276,,,,,SNOWMANsh,1,1,1,1,snowman,SNOWMANsh,1
snowsuit,snowsuit,E_03_005,,2,1.414,-1.285,30,0,1.583,1.165,-1.522,14,0.14,1,1,2.829,2.093,-0.515,35,,0.845,Noun,400,2336,1935,2803,,,,,,,,,Arbitrary,0,0,1,3,o,0,imrp,Curved,1,0,0,Open,1,SymmetricalOrAlternating,None,Body,Clavicle,,1,o,0,5,0,imrp,FullyOpen,0,1,0,Open,0,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,5,0,5,0,imrp,FullyOpen,0,1,0,Open,0,SymmetricalOrAlternating,Straight,Body,Hips,TorsoTop,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,256,46,0,416,1222,579,532,1509,1694,839,1391,812,1790,2276,,,,,,1,1,1,1,snowsuit,,1
so,so,G_01_069,,5.63,1.597,0.784,27,0,5.5,1.624,0.691,12,0,,,2.571,1.687,-0.456,28,,5.335,Minor,534,1034,501,1768,,,,,,,,,Arbitrary,1,1,0,2,s,0,imrp,FullyClosed,,,,Closed,1,OneHanded,Straight,Neutral,Neutral,Neutral,0,,0,o,0,imrp,Curved,,0,,Open,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,31,1068,989,990,818,1245,1222,173,0,1509,1030,0,0,812,934,2276,,,,,,38,1,38,1,,,2
