EntryID,LemmaID,Code,YouTube Video,SignFrequency(M),SignFrequency(SD),SignFrequency(Z),SignFrequency(N),PercentUnknown,SignFrequency(M-Native),SignFrequency(SD-Native),SignFreq(Z-native),SignFrequency(N-Native),PercentUnknown(Native),PercentGlossAgreement,PercentGlossAgreement(Native),Iconicity(M),Iconicity(SD),Iconicity(Z),Iconicity(N),Iconicity_ID,SubtLexUSLog10WF,LexicalClass,SignOnset(ms),SignOffset(ms),SignLength(ms),ClipLength(ms),MinimalNeighborhoodDensity,MaximalNeighborhoodDensity,Parameter-BasedNeighborhoodDensity,D.Iconicity(M) all,D.Iconicity(SD) all,D.Iconicity(N) all,D.Iconicity(Z) all,D.Iconicity(M) native,D.Iconicity(SD) native,D.Iconicity(N) native,D.Iconicity(Z) native,Complexity,RightWristX,RightWristcentroidY,DistanceRightWristCentroid2Nose,IconicityType,Initialized.2.0,FingerspelledLoanSign.2.0,Compound.2.0,NumberOfMorphemes.2.0,Handshape.2.0,MarkedHandshape.2.0,SelectedFingers.2.0,Flexion.2.0,FlexionChange.2.0,Spread.2.0,SpreadChange.2.0,ThumbPosition.2.0,ThumbContact.2.0,SignType.2.0,Movement.2.0,MajorLocation.2.0,MinorLocation.2.0,SecondMinorLocation.2.0,Contact.2.0,NonDominantHandshape.2.0,UlnarRotation.2.0,HandshapeM2.2.0,MarkedHandshapeM2.2.0,SelectedFingersM2.2.0,FlexionM2.2.0,FlexionChangeM2.2.0,SpreadM2.2.0,SpreadChangeM2.2.0,ThumbPositionM2.2.0,ThumbContactM2.2.0,SignTypeM2.2.0,MovementM2.2.0,MajorLocationM2.2.0,MinorLocationM2.2.0,SecondMinorLocationM2.2.0,ContactM2.2.0,NonDominantHandshapeM2.2.0,UlnarRotationM2.2.0,HandshapeM3.2.0,MarkedHandshapeM3.2.0,SelectedFingersM3.2.0,FlexionM3.2.0,FlexionChangeM3.2.0,SpreadM3.2.0,SpreadChangeM3.2.0,ThumbPositionM3.2.0,ThumbContactM3.2.0,SignTypeM3.2.0,MovementM3.2.0,MajorLocationM3.2.0,MinorLocationM3.2.0,SecondMinorLocationM3.2.0,ContactM3.2.0,NonDominantHandshapeM3.2.0,UlnarRotationM3.2.0,HandshapeM4.2.0,MarkedHandshapeM4.2.0,SelectedFingersM4.2.0,FlexionM4.2.0,FlexionChangeM4.2.0,SpreadM4.2.0,SpreadChangeM4.2.0,ThumbPositionM4.2.0,ThumbContactM4.2.0,SignTypeM4.2.0,MovementM4.2.0,MajorLocationM4.2.0,MinorLocationM4.2.0,SecondMinorLocationM4.2.0,ContactM4.2.0,NonDominantHandshapeM4.2.0,UlnarRotationM4.2.0,HandshapeM5.2.0,MarkedHandshapeM5.2.0,SelectedFingersM5.2.0,FlexionM5.2.0,FlexionChangeM5.2.0,SpreadM5.2.0,SpreadChangeM5.2.0,ThumbPositionM5.2.0,ThumbContactM5.2.0,SignTypeM5.2.0,MovementM5.2.0,MajorLocationM5.2.0,MinorLocationM5.2.0,SecondMinorLocationM5.2.0,ContactM5.2.0,NonDominantHandshapeM5.2.0,UlnarRotationM5.2.0,HandshapeM6.2.0,MarkedHandshapeM6.2.0,SelectedFingersM6.2.0,FlexionM6.2.0,FlexionChangeM6.2.0,SpreadM6.2.0,SpreadChangeM6.2.0,ThumbPositionM6.2.0,ThumbContactM6.2.0,SignTypeM6.2.0,MovementM6.2.0,MajorLocationM6.2.0,MinorLocationM6.2.0,SecondMinorLocationM6.2.0,ContactM6.2.0,NonDominantHandshapeM6.2.0,UlnarRotationM6.2.0,Neighborhood Density
VOLLEYBALL,volleyball,A_02_006,https://www.youtube.com/embed/ChB4MVS7eTA?rel=0&controls=0&showinfo=0,3.111,1.672,-0.41,27.0,0.0,3.2310000000000003,1.4809999999999999,-0.314,13.0,0.0,,,3.5669999999999997,2.074,0.209,30.0,,1.771,Noun,333.67,934.27,600.6,1167.84,671.0,10.0,0.0,2.0,1.0,,-1.0,2.0,1.0,19.0,-1.0,2,1368.0,1061.0,1731.0,Arbitrary,0.0,0.0,0.0,1.0,8,1.0,m,5,1.0,,,Open,Contact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
volunteer,,H_02_62,https://www.youtube.com/embed/Px05ylNes0U?rel=0&controls=0&showinfo=0,4.7860000000000005,,0.41100000000000003,,,,,,,,,,1.565,0.945,-0.794,24.0,,,,,,,,,,,,,,,,,,,0,953.0,319.0,1005.0,Arbitrary,,0.0,0.0,1.0,f,1.0,i,5,0.0,,,Open,Contact,OneHanded,Straight,Body,Clavicle,BodyAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222
VOMIT,vomit,D_02_072,https://www.youtube.com/embed/deRFrGVi7mw?rel=0&controls=0&showinfo=0,3.444,1.625,-0.375,27.0,0.0,3.2939999999999996,1.3119999999999998,-0.485,17.0,0.0,,,6.419,2.166,1.609,31.0,,2.436,Verb,600.6,1134.47,533.87,1868.54,867.0,78.0,9.0,6.0,1.0,,1.0,6.0,1.0,18.0,1.0,1,1609.0,793.0,1793.0,,0.0,0.0,0.0,1.0,5,0.0,imrp,1,0.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,Curved,Head,UnderChin,HeadAway,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
VOTE,vote,B_02_040,https://www.youtube.com/embed/qvSNkzS4z1M?rel=0&controls=0&showinfo=0,3.76,1.64,-0.535,25.0,0.0,3.714,1.4369999999999998,-0.56,14.0,0.0,,,3.0,2.045,0.14800000000000002,30.0,,3.2439999999999998,Noun,367.03,967.63,600.6,1501.5,648.0,19.0,3.0,3.0,2.0,,0.0,3.0,2.0,22.0,0.0,1,1547.0,644.0,1676.0,Arbitrary,0.0,0.0,0.0,1.0,f,1.0,i,5,0.0,,,Open,Contact,AsymmetricalDifferentHandshape,Straight,Hand,FingerRadial,,1.0,C,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
W.H.A.T,,G_02_89,https://www.youtube.com/embed/9HZfDSIqUes?rel=0&controls=0&showinfo=0,6.222,,1.094,,,,,,,,,,4.7330000000000005,1.995,0.6679999999999999,30.0,,5.7010000000000005,Minor,,,,,,,,,,,,,,,,1,963.0,591.0,1130.0,,,1.0,0.0,4.0,w,1.0,p,5,,,,Open,Contact,OneHanded,None,Neutral,Neutral,,0.0,,1.0,,,im,1,,0.0,,Closed,NoContact,,,,,,,,,,,t,,,,,Open,,,,,,,,,,,,i,5.0,,,,Open,Contact,,,,,,,,,,,,,,,,Closed,,,,,,,,,,,,,,,,,Closed,,,,,,,,,,897
wade,,H_01_36,https://www.youtube.com/embed/IbAX3WAklsA?rel=0&controls=0&showinfo=0,3.3930000000000002,,-0.43799999999999994,,,,,,,,,,3.333,1.736,-0.386,24.0,,,,,,,,,,,,,,,,,,,2,961.0,1348.0,1655.0,Arbitrary,,0.0,0.0,1.0,v,1.0,im,1,0.0,1.0,0.0,Closed,NoContact,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
WAIT,wait,B_02_016,https://www.youtube.com/embed/Byl3TnFnomc?rel=0&controls=0&showinfo=0,5.88,1.2009999999999998,0.768,25.0,0.0,5.7860000000000005,1.122,0.664,14.0,0.0,,,2.0,2.045,-0.376,30.0,,4.627,Verb,467.13,967.63,500.5,1668.34,874.0,84.0,12.0,2.0,1.0,,0.0,2.0,1.0,22.0,0.0,0,1579.0,766.0,1754.0,Arbitrary,0.0,0.0,0.0,1.0,5,0.0,imrp,1,1.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,None,Neutral,Neutral,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
WAITER,waiter,A_01_061,https://www.youtube.com/embed/ZrIkSITl1CE?rel=0&controls=0&showinfo=0,4.484,1.4580000000000002,0.239,31.0,0.0,4.611000000000001,1.335,0.332,18.0,0.0,74.0,83.0,1.568,2.048,-0.759,37.0,,2.8289999999999997,Noun,100.1,1267.94,1167.84,1401.4,908.0,118.0,32.0,3.0,1.0,,0.0,3.0,1.0,19.0,0.0,0,1443.0,691.0,1600.0,Arbitrary,0.0,0.0,1.0,2.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0.0,,0.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
WALK,walk,D_02_057,https://www.youtube.com/embed/vgNyWlMnIZc?rel=0&controls=0&showinfo=0,6.111000000000001,1.05,1.0859999999999999,27.0,0.0,6.294,0.92,1.131,17.0,0.0,,,4.806,2.166,0.853,31.0,,4.042,Verb,467.13,1568.24,1101.1,2202.2,908.0,118.0,32.0,5.0,2.0,,1.0,5.0,1.0,18.0,1.0,0,1713.0,799.0,1890.0,Perceptual,0.0,0.0,0.0,1.0,open_b,1.0,imrp,1,1.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
walk_2,,J_03_067,https://www.youtube.com/embed/O6WaR6nKJZ4?rel=0&controls=0&showinfo=0,5.7589999999999995,,0.93,,,,,,,,,,4.909,1.63,1.195,22.0,to walk,,,,,,,,,,,,,,,,,,2,960.0,676.0,1174.0,Perceptual,,0.0,0.0,1.0,flat_v,1.0,im,4,0.0,1.0,0.0,Open,NoContact,OneHanded,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
walk_backwards,,G_01_102,https://www.youtube.com/embed/Sy1pcY_kBKU?rel=0&controls=0&showinfo=0,4.148,,-0.057999999999999996,,,,,,,,,,4.258,1.85,0.493,31.0,WALK BACKWARDS,,Verb,,,,,,,,,,,,,,,,2,960.0,788.0,1242.0,,,0.0,0.0,1.0,1,0.0,i,1,0.0,,,Closed,NoContact,SymmetricalOrAlternating,Other,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
wall,,E_01_89,https://www.youtube.com/embed/rhCRiB7PtDk?rel=0&controls=0&showinfo=0,4.686,,0.214,,,,,,,,,,5.231,2.198,0.8270000000000001,26.0,,3.557,Noun,,,,,,,,,,,,,,,,0,959.0,475.0,1070.0,,,0.0,0.0,1.0,closed_b,0.0,imrp,1,0.0,0.0,0.0,Closed,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
wallet,,F_01_81,https://www.youtube.com/embed/z4FKFVXgJR4?rel=0&controls=0&showinfo=0,2.9619999999999997,,-0.6990000000000001,,,,,,,,,,3.625,1.9680000000000002,0.07200000000000001,32.0,,3.0660000000000003,Noun,,,,,,,,,,,,,,,,1,971.0,1019.0,1408.0,Arbitrary,,0.0,0.0,1.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
wallet_2,,J_03_047,https://www.youtube.com/embed/HcSBl3OFiFw?rel=0&controls=0&showinfo=0,2.3080000000000003,,-1.129,,,,,,,,,,4.091,1.109,0.716,22.0,wallet,,,,,,,,,,,,,,,,,,1,961.0,828.0,1268.0,Perceptual,,0.0,0.0,1.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
walrus,,E_02_78,https://www.youtube.com/embed/oXEE0zth2sw?rel=0&controls=0&showinfo=0,1.7309999999999999,,-1.429,,,,,,,,,,3.533,2.052,-0.076,30.0,,1.7630000000000001,Noun,,,,,,,,,,,,,,,,2,960.0,676.0,1174.0,Arbitrary,,0.0,0.0,1.0,curved_5,1.0,imrp,5,1.0,1.0,1.0,Open,Contact,SymmetricalOrAlternating,Curved,Head,Mouth,HeadAway,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
wand,,E_03_16,https://www.youtube.com/embed/_0vE887Zxfk?rel=0&controls=0&showinfo=0,2.1,,-1.168,,,,,,,,,,4.843999999999999,2.0180000000000002,0.769,32.0,,2.199,Noun,,,,,,,,,,,,,,,,3,983.0,1208.0,1557.0,,,0.0,0.0,1.0,bent_1,1.0,i,2,0.0,,,Open,Contact,OneHanded,Circular,Neutral,Neutral,Neutral,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
WANDER,wander,A_01_019,https://www.youtube.com/embed/IrL-iUBrAJA?rel=0&controls=0&showinfo=0,3.548,1.261,-0.248,31.0,0.0,3.667,1.328,-0.136,18.0,0.0,68.0,67.0,3.487,2.048,0.174,39.0,,2.477,Verb,433.77,1368.04,934.27,1701.7,915.0,44.0,7.0,5.0,2.0,,1.0,5.0,2.0,19.0,1.0,2,1562.0,700.0,1712.0,Arbitrary,0.0,0.0,0.0,1.0,1,0.0,i,1,0.0,,,Closed,NoContact,OneHanded,BackAndForth,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
WANT,want,C_03_013,https://www.youtube.com/embed/T58Rr2RgNQA?rel=0&controls=0&showinfo=0,5.9,1.213,0.893,30.0,0.0,6.0,1.188,0.843,18.0,0.0,,,4.583,2.075,0.759,36.0,,5.148,Verb,734.07,1701.7,967.63,2135.47,870.0,88.0,12.0,2.0,2.0,,0.0,2.0,2.0,21.0,0.0,1,1710.0,794.0,1885.0,Pantomimic,0.0,0.0,0.0,1.0,5,0.0,imrp,1,1.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
want_2,,E_01_25,https://www.youtube.com/embed/ISt2jUVc8tU?rel=0&controls=0&showinfo=0,6.771,,1.374,,,,,,,,,,3.2310000000000003,2.198,-0.057,26.0,,5.148,Verb,,,,,,,,,,,,,,,,1,954.0,318.0,1005.0,Arbitrary,,0.0,0.0,1.0,5,0.0,imrp,1,1.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
WAR,war,B_03_075,https://www.youtube.com/embed/yzbKBNi2nZ4?rel=0&controls=0&showinfo=0,3.68,1.574,-0.597,25.0,0.0,3.5,1.286,-0.6890000000000001,14.0,0.0,96.0,100.0,2.4330000000000003,1.9480000000000002,-0.21,30.0,,3.95,Noun,367.03,1067.73,700.7,1668.34,791.0,66.0,3.0,3.0,2.0,,0.0,3.0,2.0,22.0,0.0,1,1579.0,766.0,1754.0,Arbitrary,0.0,0.0,0.0,1.0,flatspread_4,1.0,imrp,4,0.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
WARM,warm,B_02_047,https://www.youtube.com/embed/hULuWXp_1Jw?rel=0&controls=0&showinfo=0,4.4,1.472,-0.13699999999999998,25.0,0.0,4.571000000000001,1.505,-0.033,14.0,0.0,,,1.367,2.045,-0.674,30.0,,3.425,Adjective,400.4,700.7,300.3,1434.77,777.0,27.0,1.0,2.0,1.0,,0.0,2.0,1.0,22.0,0.0,1,1521.0,640.0,1650.0,Arbitrary,0.0,0.0,0.0,1.0,s,0.0,imrp,7,1.0,0.0,1.0,Open,Contact,OneHanded,Straight,Head,Mouth,HeadAway,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
WARN,warn,B_01_033,https://www.youtube.com/embed/4EiKaiRG_N0?rel=0&controls=0&showinfo=0,5.36,1.319,0.441,25.0,0.0,5.2860000000000005,1.204,0.40299999999999997,14.0,0.0,,,2.444,2.016,-0.223,27.0,,3.112,Verb,233.57,700.7,467.13,1301.3,883.0,49.0,18.0,2.0,1.0,,0.0,2.0,1.0,22.0,0.0,0,1459.0,678.0,1609.0,Arbitrary,0.0,0.0,0.0,1.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,AsymmetricalSameHandshape,Straight,Hand,PalmBack,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
wash,,E_01_33,https://www.youtube.com/embed/lYNuaLUY_GA?rel=0&controls=0&showinfo=0,5.8,,0.821,,,,,,,,,,5.692,2.198,1.001,26.0,TO WASH,3.318,Verb,,,,,,,,,,,,,,,,3,964.0,905.0,1322.0,Pantomimic,,0.0,0.0,1.0,a,1.0,t,,0.0,,,Open,,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
wash_dishes,,F_01_70,https://www.youtube.com/embed/L4YgbkbH-P4?rel=0&controls=0&showinfo=0,5.111000000000001,,0.48200000000000004,,,,,,,,,,5.375,1.9680000000000002,0.919,32.0,,3.318,Verb,,,,,,,,,,,,,,,,4,960.0,788.0,1242.0,,,0.0,0.0,1.0,a,1.0,t,,0.0,,,Open,,AsymmetricalDifferentHandshape,Circular,Hand,Palm,Palm,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
wash_face,,G_01_11,https://www.youtube.com/embed/MV_8enMmBzg?rel=0&controls=0&showinfo=0,4.296,,0.011000000000000001,,,,,,,,,,6.3,1.85,1.4969999999999999,30.0,WASH FACE,3.318,Verb,,,,,,,,,,,,,,,,3,969.0,982.0,1380.0,Pantomimic,,0.0,0.0,1.0,a,1.0,t,,0.0,,,Open,,SymmetricalOrAlternating,Circular,Head,CheekNose,CheekNose,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
wash_face_2(b),,J_01_078,https://www.youtube.com/embed/lgcIxOsCwfI?rel=0&controls=0&showinfo=0,3.5860000000000003,,-0.33799999999999997,,,,,,,,,,6.8,0.9570000000000001,1.804,25.0,wash face,,,,,,,,,,,,,,,,,,1,961.0,828.0,1268.0,Pantomimic,,0.0,0.0,1.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Circular,Head,CheekNose,CheekNose,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
wash_hands,,F_01_56,https://www.youtube.com/embed/XLXZD-_PnO4?rel=0&controls=0&showinfo=0,4.48,,0.11599999999999999,,,,,,,,,,6.5760000000000005,1.9680000000000002,1.515,33.0,WASH HANDS,3.318,Verb,,,,,,,,,,,,,,,,1,961.0,828.0,1268.0,Pantomimic,,0.0,0.0,1.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,AsymmetricalSameHandshape,Circular,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
WASH_MACHINE,wash_machine,C_02_057,https://www.youtube.com/embed/VbRKw9PHLow?rel=0&controls=0&showinfo=0,5.567,1.455,0.662,30.0,0.0,5.722,1.364,0.6579999999999999,18.0,0.0,,,2.889,2.025,0.040999999999999995,27.0,,0.0,Noun,567.23,1668.34,1101.1,1835.17,746.0,41.0,6.0,4.0,2.0,,0.0,4.0,2.0,21.0,0.0,0,1609.0,793.0,1793.0,Arbitrary,0.0,0.0,0.0,1.0,curved_5,1.0,imrp,5,0.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,None,Neutral,Neutral,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
WASTE,waste,C_01_030,https://www.youtube.com/embed/389uPrz8gTo?rel=0&controls=0&showinfo=0,3.7239999999999998,1.099,-0.364,29.0,3.0,3.778,1.114,-0.418,18.0,0.0,,,2.3,1.921,-0.307,30.0,,3.4339999999999997,Verb,533.87,1334.67,800.8,1701.7,921.0,55.0,18.0,2.0,1.0,,0.0,2.0,1.0,21.0,0.0,1,1585.0,792.0,1772.0,Arbitrary,0.0,0.0,0.0,1.0,5,0.0,imrp,1,0.0,1.0,0.0,Open,NoContact,AsymmetricalDifferentHandshape,Straight,Hand,FingerFront,HandAway,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
watch,,G_02_78,https://www.youtube.com/embed/8Dze7UHAjMg?rel=0&controls=0&showinfo=0,5.667000000000001,,0.7559999999999999,,,,,,,,,,2.29,1.995,-0.49200000000000005,31.0,TO WATCH,4.226,Verb,,,,,,,,,,,,,,,,1,953.0,319.0,1005.0,Arbitrary,,0.0,0.0,1.0,bent_l,1.0,i,2,0.0,,,Open,NoContact,OneHanded,Straight,Head,HeadAway,HeadAway,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
WATER,water,A_02_031,https://www.youtube.com/embed/8qSgT2kqWhs?rel=0&controls=0&showinfo=0,6.962999999999999,0.192,1.7169999999999999,27.0,0.0,7.0,0.0,1.71,13.0,0.0,,,1.6,2.074,-0.6859999999999999,30.0,,4.06,Noun,367.03,734.07,367.03,900.9,830.0,33.0,0.0,1.0,1.0,,-1.0,1.0,1.0,19.0,-1.0,1,1362.0,1197.0,1813.0,Arbitrary,1.0,0.0,0.0,1.0,w,1.0,p,5,0.0,,,Open,Contact,OneHanded,Straight,Head,Chin,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
water_ski,,F_03_22,https://www.youtube.com/embed/cnmFZZ0XGK0?rel=0&controls=0&showinfo=0,2.852,,-0.745,,,,,,,,,,1.515,2.108,-0.9640000000000001,33.0,,,Verb,,,,,,,,,,,,,,,,1,959.0,713.0,1195.0,Arbitrary,,0.0,1.0,2.0,w,1.0,p,5,0.0,,,Open,Contact,OneHanded,Straight,Head,Chin,,1.0,,0.0,bent_1,1.0,i,2,0.0,,,Closed,NoContact,AsymmetricalSameHandshape,None,Neutral,Neutral,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
waterdrop,,H_01_19,https://www.youtube.com/embed/UliLE6HnquQ?rel=0&controls=0&showinfo=0,2.28,,-1.177,,,,,,,,,,3.375,1.527,-0.423,24.0,,,,,,,,,,,,,,,,,,,2,959.0,475.0,1070.0,Arbitrary,,0.0,0.0,1.0,s_1,0.0,i,7,1.0,,,Open,Contact,OneHanded,Straight,Neutral,Neutral,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
WAVE,wave,A_03_079,https://www.youtube.com/embed/Ft40dJd48dw?rel=0&controls=0&showinfo=0,3.48,1.686,-0.248,25.0,0.0,3.467,1.506,-0.212,15.0,0.0,,,6.571000000000001,2.153,1.391,21.0,,3.035,Noun,767.43,1334.67,567.23,2802.8,908.0,118.0,32.0,5.0,2.0,,1.0,5.0,2.0,19.0,1.0,2,1652.0,776.0,1825.0,,0.0,0.0,0.0,1.0,5,0.0,imrp,1,0.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,BackAndForth,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897
