EntryID,LemmaID,Code,SignFrequency(M),SignFrequency(SD),SignFrequency(Z),SignFrequency(N),PercentUnknown,SignFrequency(M-Native),SignFrequency(SD-Native),SignFreq(Z-native),SignFrequency(N-Native),PercentUnknown(Native),PercentGlossAgreement,PercentGlossAgreement(Native),Iconicity(M),Iconicity(SD),Iconicity(Z),Iconicity(N),Iconicity_ID,SubtLexUSLog10WF,LexicalClass,SignOnset(ms),SignOffset(ms),SignLength(ms),MinimalNeighborhoodDensity,MaximalNeighborhoodDensity,Parameter-BasedNeighborhoodDensity,D.Iconicity(M) all,D.Iconicity(SD) all,D.Iconicity(N) all,D.Iconicity(Z) all,D.Iconicity(M) native,D.Iconicity(SD) native,D.Iconicity(N) native,D.Iconicity(Z) native,Complexity,RightWristX,RightWristcentroidY,DistanceRightWristCentroid2Nose,IconicityType,Initialized.2.0,FingerspelledLoanSign.2.0,Compound.2.0,NumberOfMorphemes.2.0,Handshape.2.0,MarkedHandshape.2.0,SelectedFingers.2.0,Flexion.2.0,FlexionChange.2.0,Spread.2.0,SpreadChange.2.0,ThumbPosition.2.0,ThumbContact.2.0,SignType.2.0,Movement.2.0,MajorLocation.2.0,MinorLocation.2.0,SecondMinorLocation.2.0,Contact.2.0,NonDominantHandshape.2.0,UlnarRotation.2.0,HandshapeM2.2.0,MarkedHandshapeM2.2.0,SelectedFingersM2.2.0,FlexionM2.2.0,FlexionChangeM2.2.0,SpreadM2.2.0,SpreadChangeM2.2.0,ThumbPositionM2.2.0,ThumbContactM2.2.0,SignTypeM2.2.0,MovementM2.2.0,MajorLocationM2.2.0,MinorLocationM2.2.0,SecondMinorLocationM2.2.0,ContactM2.2.0,NonDominantHandshapeM2.2.0,UlnarRotationM2.2.0,HandshapeM3.2.0,MarkedHandshapeM3.2.0,SelectedFingersM3.2.0,FlexionM3.2.0,FlexionChangeM3.2.0,SpreadM3.2.0,SpreadChangeM3.2.0,ThumbPositionM3.2.0,ThumbContactM3.2.0,SignTypeM3.2.0,MovementM3.2.0,MajorLocationM3.2.0,MinorLocationM3.2.0,SecondMinorLocationM3.2.0,ContactM3.2.0,NonDominantHandshapeM3.2.0,UlnarRotationM3.2.0,HandshapeM4.2.0,MarkedHandshapeM4.2.0,SelectedFingersM4.2.0,FlexionM4.2.0,FlexionChangeM4.2.0,SpreadM4.2.0,SpreadChangeM4.2.0,ThumbPositionM4.2.0,ThumbContactM4.2.0,SignTypeM4.2.0,MovementM4.2.0,MajorLocationM4.2.0,MinorLocationM4.2.0,SecondMinorLocationM4.2.0,ContactM4.2.0,NonDominantHandshapeM4.2.0,UlnarRotationM4.2.0,HandshapeM5.2.0,MarkedHandshapeM5.2.0,SelectedFingersM5.2.0,FlexionM5.2.0,FlexionChangeM5.2.0,SpreadM5.2.0,SpreadChangeM5.2.0,ThumbPositionM5.2.0,ThumbContactM5.2.0,SignTypeM5.2.0,MovementM5.2.0,MajorLocationM5.2.0,MinorLocationM5.2.0,SecondMinorLocationM5.2.0,ContactM5.2.0,NonDominantHandshapeM5.2.0,UlnarRotationM5.2.0,HandshapeM6.2.0,MarkedHandshapeM6.2.0,SelectedFingersM6.2.0,FlexionM6.2.0,FlexionChangeM6.2.0,SpreadM6.2.0,SpreadChangeM6.2.0,ThumbPositionM6.2.0,ThumbContactM6.2.0,SignTypeM6.2.0,MovementM6.2.0,MajorLocationM6.2.0,MinorLocationM6.2.0,SecondMinorLocationM6.2.0,ContactM6.2.0,NonDominantHandshapeM6.2.0,UlnarRotationM6.2.0,Batch,Item,List,Neighborhood Density
share,,E_02_101,5.688,,0.7879999999999999,,,,,,,,,,2.5669999999999997,2.052,-0.513,30.0,,3.55,Verb,,,,,,,,,,,,,,,0,953.0,319.0,1005.0,Arbitrary,,0.0,0.0,1.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,AsymmetricalSameHandshape,None,Hand,FingerRadial,FingerRadial,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,101,2,0
shark_1,,E_03_23,3.103,,-0.621,,,,,,,,,,5.226,2.0180000000000002,1.004,31.0,,2.884,Noun,,,,,,,,,,,,,,,0,959.0,749.0,1217.0,,,0.0,0.0,1.0,closed_b,0.0,imrp,1,0.0,0.0,0.0,Closed,NoContact,OneHanded,Straight,Head,HeadTop,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,23,3,0
shark_2,,E_02_71,2.323,,-1.068,,,,,,,,,,4.5169999999999995,2.052,0.396,29.0,,2.884,Noun,,,,,,,,,,,,,,,0,971.0,1019.0,1408.0,,,0.0,0.0,1.0,closed_b,0.0,imrp,1,0.0,0.0,0.0,Closed,NoContact,AsymmetricalSameHandshape,Straight,Hand,FingerRadial,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,71,2,0
sharp,,G_01_55,3.815,,-0.212,,,,,,,,,,3.0,1.85,-0.155,29.0,,3.0839999999999996,Adjective,,,,,,,,,,,,,,,4,953.0,319.0,1005.0,Arbitrary,,0.0,0.0,1.0,open_8,1.0,m,4,0.0,,,Open,NoContact,AsymmetricalDifferentHandshape,Curved,Hand,FingerBack,HandAway,1.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,55,1,0
sharp_2,,H_01_105,3.76,,-0.248,,,,,,,,,,2.333,2.075,-0.517,27.0,sharp,,,,,,,,,,,,,,,,,5,954.0,318.0,1005.0,Arbitrary,,0.0,0.0,1.0,open_8,1.0,m,4,0.0,,,Open,NoContact,AsymmetricalDifferentHandshape,BackAndForth,Hand,PalmBack,HandAway,1.0,C,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H,105,1,0
SHARPEN,,H_03_60,2.5,,-0.9670000000000001,,,,,,,,,,5.25,1.391,1.042,24.0,,,,,,,,,,,,,,,,,,1,961.0,828.0,1268.0,Pantomimic,,0.0,0.0,1.0,bent_1,1.0,i,2,0.0,,,Open,Contact,AsymmetricalSameHandshape,Straight,Hand,FingerBack,HandAway,1.0,A,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H,60,3,0
shave,shave,B_03_017,2.5,1.673,-1.3530000000000002,16.0,36.0,2.0,1.155,-1.55,10.0,28.57,38.0,30.0,6.129,1.821,1.5190000000000001,31.0,,2.847,Verb,467.13,1301.3,834.17,846.0,34.0,2.0,5.0,1.0,31.0,1.0,4.0,2.0,22.0,1.0,1,1713.0,799.0,1890.0,,0.0,0.0,0.0,1.0,s,0.0,imrp,7,0.0,0.0,0.0,Closed,Contact,OneHanded,Straight,Head,CheekNose,Chin,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,17,3,0
shave_2(s-hand),,J_02_018,2.208,,-1.097,,,,,,,,,,5.375,1.345,1.135,24.0,to shave (hair),,,,,,,,,,,,,,,,,2,959.0,749.0,1217.0,Pantomimic,,0.0,0.0,1.0,s,0.0,imrp,7,0.0,0.0,0.0,Closed,Contact,AsymmetricalSameHandshape,Curved,Hand,PalmBack,Other,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,18,2,0
shave_3,,H_03_18,3.667,,-0.29600000000000004,,,,,,,,,,6.042000000000001,1.546,1.369,24.0,shave,,,,,,,,,,,,,,,,,1,971.0,1019.0,1408.0,Both,,0.0,0.0,1.0,bent_1,1.0,i,2,0.0,,,Closed,NoContact,OneHanded,Straight,Head,CheekNose,Chin,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H,18,3,0
sheep,sheep,A_02_010,3.222,1.8880000000000001,-0.355,27.0,0.0,2.846,1.864,-0.546,13.0,0.0,,,1.767,2.074,-0.58,30.0,,2.8360000000000003,Noun,233.57,1134.47,900.9,672.0,3.0,0.0,3.0,2.0,31.0,0.0,3.0,2.0,19.0,0.0,3,1409.0,814.0,1627.0,Arbitrary,0.0,0.0,0.0,1.0,v,1.0,im,1,0.0,1.0,1.0,Closed,NoContact,OneHanded,Curved,Arm,ForearmBack,ArmAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,10,2,0
shelf,,E_02_60,3.875,,-0.207,,,,,,,,,,4.6,2.052,0.37799999999999995,30.0,,2.551,Noun,,,,,,,,,,,,,,,1,969.0,982.0,1380.0,,,0.0,0.0,1.0,flat_b,1.0,imrp,4,0.0,0.0,0.0,Closed,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,60,2,0
shield,,E_01_50,4.571000000000001,,0.16,,,,,,,,,,4.12,2.198,0.27899999999999997,25.0,,2.622,Noun,,,,,,,,,,,,,,,1,954.0,318.0,1005.0,,,0.0,0.0,1.0,s,0.0,imrp,7,0.0,0.0,0.0,Closed,Contact,OneHanded,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,50,1,0
shiny,shiny,D_01_091,3.259,1.318,-0.498,27.0,0.0,3.313,1.3519999999999999,-0.45799999999999996,16.0,0.0,52.0,56.0,2.353,2.025,-0.319,34.0,,2.6010000000000004,Adjective,567.23,1368.04,800.8,556.0,9.0,2.0,3.0,1.0,26.0,0.0,3.0,2.0,18.0,0.0,4,1721.0,803.0,1899.0,Arbitrary,1.0,0.0,0.0,1.0,open_8,1.0,m,4,0.0,,,Open,NoContact,AsymmetricalDifferentHandshape,Straight,Hand,PalmBack,HandAway,1.0,C,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,91,1,0
shirt,shirt,A_01_028,2.867,1.889,-0.609,30.0,3.0,3.389,1.975,-0.28300000000000003,18.0,0.0,67.0,67.0,5.922999999999999,2.048,1.355,39.0,,3.3739999999999997,Noun,367.03,1701.7,1334.67,760.0,14.0,1.0,4.0,2.0,31.0,0.0,4.0,2.0,19.0,0.0,0,1579.0,766.0,1754.0,Both,0.0,0.0,1.0,2.0,f,1.0,i,5,0.0,,,Open,Contact,OneHanded,Straight,Body,TorsoTop,,1.0,,0.0,5,0.0,imrp,1,0.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Body,TorsoTop,TorsoBottom,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,28,1,0
shocked,shocked,D_01_023,4.037,1.16,-0.051,27.0,0.0,3.75,1.183,-0.244,16.0,0.0,52.0,69.0,4.833,1.821,0.735,30.0,,2.7769999999999997,Adjective,767.43,1601.6,834.17,751.0,23.0,22.0,3.0,1.0,26.0,0.0,3.0,1.0,18.0,0.0,0,1728.0,816.0,1911.0,,0.0,0.0,1.0,2.0,1,0.0,i,1,0.0,,,Closed,NoContact,OneHanded,None,Head,Forehead,,1.0,,0.0,flatspread_4,1.0,imrp,4,0.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,23,1,0
shoes,shoes,A_02_057,6.074,1.141,1.202,27.0,0.0,6.154,0.899,1.245,13.0,0.0,100.0,100.0,1.5330000000000001,2.074,-0.7170000000000001,30.0,,3.5780000000000003,Noun,367.03,934.27,567.23,772.0,80.0,12.0,2.0,1.0,31.0,-1.0,2.0,1.0,19.0,-1.0,1,1359.0,1171.0,1793.0,Arbitrary,1.0,0.0,0.0,1.0,s,0.0,imrp,7,0.0,0.0,0.0,Closed,Contact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,57,2,0
shoot,,J_01_024,3.133,,-0.627,,,,,,,,,,6.52,1.327,1.605,25.0,,,,,,,,,,,,,,,,,,1,960.0,522.0,1092.0,Pantomimic,,0.0,0.0,1.0,l,0.0,i,1,0.0,,,Open,NoContact,DominanceViolation,Curved,Neutral,Neutral,Neutral,0.0,C,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,24,1,0
shooting,,F_01_49,3.593,,-0.341,,,,,,,,,,6.667000000000001,1.9680000000000002,1.525,33.0,,3.925,Verb,,,,,,,,,,,,,,,1,952.0,324.0,1005.0,,,0.0,0.0,1.0,l,0.0,i,1,0.0,,,Open,NoContact,SymmetricalOrAlternating,Other,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,49,1,0
shop_1,shop_1,C_03_075,5.067,1.4369999999999998,0.429,30.0,0.0,5.5,1.295,0.547,18.0,0.0,,,2.314,2.075,-0.32299999999999995,35.0,,3.185,Verb,633.97,1267.94,633.97,742.0,27.0,4.0,3.0,2.0,30.0,0.0,3.0,2.0,21.0,0.0,4,1693.0,777.0,1863.0,Arbitrary,0.0,0.0,0.0,1.0,flat_o,0.0,imrp,4,0.0,0.0,0.0,Open,Contact,AsymmetricalDifferentHandshape,Other,Hand,Palm,HandAway,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,75,3,0
shop_2,shop_2,D_03_058,6.231,1.07,1.1740000000000002,26.0,0.0,6.438,0.8140000000000001,1.255,16.0,0.0,,,1.5,2.009,-0.7490000000000001,22.0,,3.4360000000000004,Noun,567.23,1468.14,900.9,742.0,27.0,4.0,2.0,1.0,26.0,-1.0,2.0,1.0,18.0,-1.0,3,1713.0,799.0,1890.0,Arbitrary,0.0,0.0,0.0,1.0,flat_o,0.0,imrp,4,0.0,0.0,0.0,Open,Contact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,58,3,0
short_2,,H_02_92,3.821,,-0.222,,,,,,,,,,4.875,1.5130000000000001,0.866,24.0,short,,,,,,,,,,,,,,,,,1,963.0,591.0,1130.0,Perceptual,,0.0,0.0,1.0,flat_b,1.0,imrp,4,0.0,0.0,0.0,Open,NoContact,OneHanded,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H,92,2,0
short_distance,,H_01_49,5.0360000000000005,,0.52,,,,,,,,,,2.52,1.7590000000000001,-0.635,25.0,short distance,,,,,,,,,,,,,,,,,2,952.0,324.0,1005.0,Arbitrary,,0.0,0.0,1.0,f,1.0,i,5,0.0,,,Open,Contact,OneHanded,Curved,Head,CheekNose,HeadAway,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H,49,1,0
short_word,,J_02_087,2.263,,-1.141,,,,,,,,,,4.583,1.501,0.705,24.0,short word,,,,,,,,,,,,,,,,,1,959.0,713.0,1195.0,Perceptual,,0.0,0.0,1.0,h,1.0,im,1,0.0,0.0,0.0,Closed,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,87,2,0
shorts,shorts,A_01_037,4.1,1.6680000000000001,0.048,30.0,0.0,4.167,1.689,0.151,18.0,0.0,,,3.6860000000000004,2.048,0.24100000000000002,35.0,,2.682,Noun,233.57,1267.94,1034.37,894.0,57.0,4.0,5.0,1.0,31.0,1.0,5.0,1.0,19.0,1.0,1,1459.0,678.0,1609.0,Arbitrary,0.0,0.0,0.0,1.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Curved,Body,Other,BodyAway,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,37,1,0
shot,,E_01_13,3.7430000000000003,,-0.305,,,,,,,,,,4.769,2.198,0.623,26.0,,4.064,Verb,,,,,,,,,,,,,,,1,,,,,0.0,0.0,0.0,1.0,a,1.0,t,,1.0,,,Open,,OneHanded,Straight,Arm,UpperArm,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,13,1,0
should,,G_02_79,6.111000000000001,,1.036,,,,,,,,,,1.875,1.995,-0.7040000000000001,32.0,,4.734,Verb,,,,,,,,,,,,,,,1,952.0,326.0,1006.0,Arbitrary,,0.0,0.0,1.0,bent_1,1.0,i,2,0.0,,,Closed,NoContact,OneHanded,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,79,2,0
shoulder,shoulder,A_02_055,3.7039999999999997,1.66,-0.084,27.0,0.0,4.0,1.354,0.079,13.0,0.0,,,6.7,2.074,1.765,30.0,,3.1260000000000003,Noun,467.13,1301.3,834.17,828.0,9.0,1.0,5.0,2.0,31.0,1.0,5.0,2.0,19.0,1.0,1,1459.0,678.0,1609.0,Pantomimic,0.0,0.0,0.0,1.0,flat_b,1.0,imrp,4,0.0,0.0,0.0,Open,NoContact,OneHanded,Straight,Body,Shoulder,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,55,2,0
shout,,J_03_005,4.034,,-0.069,,,,,,,,,,4.773,1.631,1.0959999999999999,22.0,,,,,,,,,,,,,,,,,,0,963.0,285.0,1004.0,Both,,0.0,0.0,1.0,curved_5,1.0,imrp,5,0.0,1.0,0.0,Open,NoContact,OneHanded,Straight,Head,Mouth,HeadAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,5,3,0
shovel,shovel,A_01_088,3.167,1.7830000000000001,-0.45299999999999996,30.0,0.0,2.8819999999999997,1.409,-0.557,17.0,0.0,,,6.314,2.048,1.518,35.0,,2.544,Noun,233.57,1067.73,834.17,679.0,32.0,1.0,5.0,2.0,31.0,1.0,5.0,2.0,19.0,1.0,2,1534.0,640.0,1662.0,Pantomimic,0.0,0.0,0.0,1.0,s,0.0,imrp,7,0.0,0.0,0.0,Closed,Contact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,88,1,0
show,show,C_01_050,5.332999999999999,1.446,0.5539999999999999,30.0,0.0,5.667000000000001,1.138,0.654,18.0,0.0,,,2.5,1.921,-0.19,30.0,,4.396,Verb,467.13,967.63,500.5,756.0,36.0,10.0,3.0,1.0,30.0,0.0,3.0,2.0,21.0,0.0,1,1620.0,780.0,1798.0,Arbitrary,0.0,0.0,0.0,1.0,1,0.0,i,1,0.0,,,Closed,NoContact,AsymmetricalDifferentHandshape,Straight,Hand,Palm,,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,50,1,0
shower,shower,A_02_001,5.593,1.6,0.9590000000000001,27.0,0.0,5.769,1.166,1.033,13.0,0.0,,,5.367000000000001,2.074,1.085,30.0,,3.322,Noun,433.77,1001.0,567.23,797.0,31.0,1.0,5.0,1.0,31.0,1.0,5.0,1.0,19.0,1.0,0,1380.0,988.0,1697.0,Both,0.0,0.0,0.0,1.0,curved_b,0.0,imrp,7,1.0,0.0,1.0,Closed,Contact,OneHanded,None,Head,HeadAway,HeadAway,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,1,2,0
shrimp,shrimp,A_01_065,3.3569999999999998,1.6380000000000001,-0.348,28.0,10.0,3.333,1.4469999999999998,-0.321,15.0,16.67,,,2.351,2.048,-0.401,37.0,,2.648,Noun,467.13,1601.6,1134.47,881.0,37.0,10.0,3.0,2.0,31.0,0.0,3.0,2.0,19.0,0.0,1,1609.0,793.0,1793.0,Arbitrary,0.0,0.0,0.0,1.0,1,0.0,i,1,1.0,,,Closed,NoContact,OneHanded,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,65,1,0
shut_out,,G_03_26,5.148,,0.474,,,,,,,,,,4.35,2.021,0.574,20.0,,,Verb,,,,,,,,,,,,,,,2,960.0,298.0,1005.0,,,0.0,0.0,1.0,closed_b,0.0,imrp,1,0.0,0.0,0.0,Closed,NoContact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,26,3,0
shy,shy,B_01_040,3.88,1.6909999999999998,-0.449,25.0,0.0,3.929,1.639,-0.402,14.0,0.0,,,2.1109999999999998,2.016,-0.361,27.0,,2.972,Adjective,533.87,867.53,333.67,783.0,33.0,7.0,2.0,1.0,31.0,0.0,2.0,1.0,22.0,0.0,0,1570.0,728.0,1730.0,Arbitrary,0.0,0.0,0.0,1.0,c,0.0,imrp,5,0.0,0.0,0.0,Open,NoContact,OneHanded,None,Head,CheekNose,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,40,1,0
sick,sick,B_01_072,5.32,1.345,0.4,25.0,0.0,5.357,1.393,0.42200000000000004,14.0,0.0,,,3.6919999999999997,2.016,0.374,26.0,,3.926,Adjective,633.97,800.8,166.83,677.0,3.0,0.0,3.0,2.0,31.0,0.0,3.0,1.0,22.0,0.0,2,1556.0,675.0,1696.0,Arbitrary,0.0,0.0,0.0,1.0,open_8,1.0,m,4,0.0,,,Open,NoContact,SymmetricalOrAlternating,Straight,Head,Forehead,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,72,1,0
side,,J_03_055,4.0,,-0.11699999999999999,,,,,,,,,,4.8180000000000005,1.893,1.068,22.0,,,,,,,,,,,,,,,,,,0,962.0,640.0,1156.0,Both,,0.0,0.0,1.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,OneHanded,Straight,Body,BodyAway,BodyAway,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,55,3,0
sideburns,,F_01_87,1.5419999999999998,,-1.5230000000000001,,,,,,,,,,5.667000000000001,1.9680000000000002,1.036,33.0,,1.778,Noun,,,,,,,,,,,,,,,1,961.0,828.0,1268.0,,,0.0,0.0,1.0,g,0.0,i,4,1.0,,,Open,Contact,SymmetricalOrAlternating,Straight,Head,CheekNose,CheekNose,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,87,1,0
sign,,E_03_50,5.9,,0.909,,,,,,,,,,2.333,2.0180000000000002,-0.462,30.0,SIGN (SIGN LANGUAGE),3.832,Noun,,,,,,,,,,,,,,,1,978.0,1138.0,1500.0,Arbitrary,,0.0,0.0,1.0,1,0.0,i,1,0.0,,,Closed,NoContact,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,50,3,0
sign_language,sign_language,D_02_031,5.222,1.34,0.5770000000000001,27.0,0.0,5.412000000000001,1.5430000000000001,0.632,17.0,0.0,,,2.4,2.166,-0.251,30.0,,3.543,Noun,433.77,1468.14,1034.37,830.0,29.0,3.0,1.0,1.0,26.0,-1.0,1.0,0.0,18.0,-1.0,1,1720.0,798.0,1896.0,Arbitrary,0.0,0.0,1.0,2.0,1,0.0,i,1,0.0,,,Closed,NoContact,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,0.0,,0.0,l,0.0,i,1,0.0,,,Open,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,31,2,0
